anio;region;departamento;rango_edad;sexo;pob
2021;Caribe;Atlántico;60 - 64;Femenino;62371
2021;Caribe;Atlántico;65 - 69;Femenino;47493
2021;Caribe;Atlántico;70 - 74;Femenino;34293
2021;Caribe;Atlántico;75 - 79;Femenino;22588
2021;Caribe;Atlántico;80 - 84;Femenino;13616
2021;Caribe;Atlántico;85 - 89;Femenino;13328
2021;Caribe;Atlántico;0 - 4;Masculino;110099
2021;Caribe;Atlántico;10 - 14;Masculino;114595
2021;Caribe;Atlántico;15 - 19;Masculino;115736
2021;Caribe;Atlántico;20 - 24;Masculino;117444
2021;Caribe;Atlántico;25 - 29;Masculino;113586
2021;Caribe;Atlántico;30 - 34;Masculino;105364
2021;Caribe;Atlántico;35 - 39;Masculino;96488
2021;Caribe;Atlántico;40 - 44;Masculino;85884
2021;Caribe;Atlántico;45 - 49;Masculino;73555
2021;Caribe;Atlántico;5 - 9;Masculino;115365
2021;Caribe;Atlántico;50 - 54;Masculino;69809
2021;Caribe;Atlántico;55 - 59;Masculino;64571
2021;Caribe;Atlántico;60 - 64;Masculino;52706
2021;Caribe;Atlántico;65 - 69;Masculino;38914
2021;Caribe;Atlántico;70 - 74;Masculino;27095
2021;Caribe;Atlántico;75 - 79;Masculino;17138
2021;Caribe;Atlántico;80 - 84;Masculino;9846
2021;Caribe;Atlántico;85 - 89;Masculino;8830
2022;Caribe;Atlántico;0 - 4;Femenino;103304
2022;Caribe;Atlántico;10 - 14;Femenino;110949
2022;Caribe;Atlántico;15 - 19;Femenino;112754
2022;Caribe;Atlántico;20 - 24;Femenino;117781
2022;Caribe;Atlántico;25 - 29;Femenino;115889
2022;Caribe;Atlántico;30 - 34;Femenino;110433
2022;Caribe;Atlántico;35 - 39;Femenino;102616
2022;Caribe;Atlántico;40 - 44;Femenino;95719
2022;Caribe;Atlántico;45 - 49;Femenino;83378
2022;Caribe;Atlántico;5 - 9;Femenino;111497
2022;Caribe;Atlántico;50 - 54;Femenino;79655
2022;Caribe;Atlántico;55 - 59;Femenino;76132
2022;Caribe;Atlántico;60 - 64;Femenino;64781
2022;Caribe;Atlántico;65 - 69;Femenino;49508
2022;Caribe;Atlántico;70 - 74;Femenino;35913
2022;Caribe;Atlántico;75 - 79;Femenino;23609
2022;Caribe;Atlántico;80 - 84;Femenino;14087
2022;Caribe;Atlántico;85 - 89;Femenino;13037
2022;Caribe;Atlántico;0 - 4;Masculino;107985
2022;Caribe;Atlántico;10 - 14;Masculino;115383
2022;Caribe;Atlántico;15 - 19;Masculino;115719
2022;Caribe;Atlántico;20 - 24;Masculino;118195
2022;Caribe;Atlántico;25 - 29;Masculino;114869
2022;Caribe;Atlántico;30 - 34;Masculino;107947
2022;Caribe;Atlántico;35 - 39;Masculino;98250
2022;Caribe;Atlántico;40 - 44;Masculino;88984
2022;Caribe;Atlántico;45 - 49;Masculino;75303
2022;Caribe;Atlántico;5 - 9;Masculino;116186
2022;Caribe;Atlántico;50 - 54;Masculino;70120
2022;Caribe;Atlántico;55 - 59;Masculino;65627
2022;Caribe;Atlántico;60 - 64;Masculino;54671
2022;Caribe;Atlántico;65 - 69;Masculino;40439
2022;Caribe;Atlántico;70 - 74;Masculino;28161
2022;Caribe;Atlántico;75 - 79;Masculino;17688
2022;Caribe;Atlántico;80 - 84;Masculino;9991
2022;Caribe;Atlántico;85 - 89;Masculino;8398
2023;Caribe;Atlántico;0 - 4;Femenino;100947
2023;Caribe;Atlántico;10 - 14;Femenino;111371
2023;Caribe;Atlántico;15 - 19;Femenino;112168
2023;Caribe;Atlántico;20 - 24;Femenino;117501
2023;Caribe;Atlántico;25 - 29;Femenino;116389
2023;Caribe;Atlántico;30 - 34;Femenino;112120
2023;Caribe;Atlántico;35 - 39;Femenino;103800
2023;Caribe;Atlántico;40 - 44;Femenino;97972
2023;Caribe;Atlántico;45 - 49;Femenino;85337
2023;Caribe;Atlántico;5 - 9;Femenino;111560
2023;Caribe;Atlántico;50 - 54;Femenino;79804
2023;Caribe;Atlántico;55 - 59;Femenino;77071
2023;Caribe;Atlántico;60 - 64;Femenino;67060
2023;Caribe;Atlántico;65 - 69;Femenino;51736
2023;Caribe;Atlántico;70 - 74;Femenino;37670
2023;Caribe;Atlántico;75 - 79;Femenino;24850
2023;Caribe;Atlántico;80 - 84;Femenino;14741
2023;Caribe;Atlántico;85 - 89;Femenino;12953
2023;Caribe;Atlántico;0 - 4;Masculino;105522
2023;Caribe;Atlántico;10 - 14;Masculino;116051
2023;Caribe;Atlántico;15 - 19;Masculino;115584
2023;Caribe;Atlántico;20 - 24;Masculino;118224
2023;Caribe;Atlántico;25 - 29;Masculino;115658
2023;Caribe;Atlántico;30 - 34;Masculino;109954
2023;Caribe;Atlántico;35 - 39;Masculino;99881
2023;Caribe;Atlántico;40 - 44;Masculino;91552
2023;Caribe;Atlántico;45 - 49;Masculino;77433
2023;Caribe;Atlántico;5 - 9;Masculino;116416
2023;Caribe;Atlántico;50 - 54;Masculino;70449
2023;Caribe;Atlántico;55 - 59;Masculino;66498
2023;Caribe;Atlántico;60 - 64;Masculino;56597
2023;Caribe;Atlántico;65 - 69;Masculino;42267
2023;Caribe;Atlántico;70 - 74;Masculino;29445
2023;Caribe;Atlántico;75 - 79;Masculino;18504
2023;Caribe;Atlántico;80 - 84;Masculino;10322
2023;Caribe;Atlántico;85 - 89;Masculino;8158
2024;Caribe;Atlántico;0 - 4;Femenino;98632
2024;Caribe;Atlántico;10 - 14;Femenino;111715
2024;Caribe;Atlántico;15 - 19;Femenino;111603
2024;Caribe;Atlántico;20 - 24;Femenino;116644
2024;Caribe;Atlántico;25 - 29;Femenino;116515
2024;Caribe;Atlántico;30 - 34;Femenino;113241
2024;Caribe;Atlántico;35 - 39;Femenino;105017
2024;Caribe;Atlántico;40 - 44;Femenino;99566
2024;Caribe;Atlántico;45 - 49;Femenino;87611
2024;Caribe;Atlántico;5 - 9;Femenino;110723
2024;Caribe;Atlántico;50 - 54;Femenino;80013
2024;Caribe;Atlántico;55 - 59;Femenino;77657
2024;Caribe;Atlántico;60 - 64;Femenino;69102
2024;Caribe;Atlántico;65 - 69;Femenino;54091
2024;Caribe;Atlántico;70 - 74;Femenino;39488
2024;Caribe;Atlántico;75 - 79;Femenino;26235
2024;Caribe;Atlántico;80 - 84;Femenino;15514
2024;Caribe;Atlántico;85 - 89;Femenino;13009
2024;Caribe;Atlántico;0 - 4;Masculino;103177
2024;Caribe;Atlántico;10 - 14;Masculino;116586
2024;Caribe;Atlántico;15 - 19;Masculino;115448
2024;Caribe;Atlántico;20 - 24;Masculino;117743
2024;Caribe;Atlántico;25 - 29;Masculino;116104
2024;Caribe;Atlántico;30 - 34;Masculino;111389
2024;Caribe;Atlántico;35 - 39;Masculino;101507
2024;Caribe;Atlántico;40 - 44;Masculino;93551
2024;Caribe;Atlántico;45 - 49;Masculino;79880
2024;Caribe;Atlántico;5 - 9;Masculino;115653
2024;Caribe;Atlántico;50 - 54;Masculino;70874
2024;Caribe;Atlántico;55 - 59;Masculino;67115
2024;Caribe;Atlántico;60 - 64;Masculino;58373
2024;Caribe;Atlántico;65 - 69;Masculino;44232
2024;Caribe;Atlántico;70 - 74;Masculino;30854
2024;Caribe;Atlántico;75 - 79;Masculino;19464
2024;Caribe;Atlántico;80 - 84;Masculino;10762
2024;Caribe;Atlántico;85 - 89;Masculino;8036
2025;Caribe;Atlántico;0 - 4;Femenino;96085
2025;Caribe;Atlántico;10 - 14;Femenino;111908
2025;Caribe;Atlántico;15 - 19;Femenino;111129
2025;Caribe;Atlántico;20 - 24;Femenino;115352
2025;Caribe;Atlántico;25 - 29;Femenino;116372
2025;Caribe;Atlántico;30 - 34;Femenino;113715
2025;Caribe;Atlántico;35 - 39;Femenino;106348
2025;Caribe;Atlántico;40 - 44;Femenino;100547
2025;Caribe;Atlántico;45 - 49;Femenino;90083
2025;Caribe;Atlántico;5 - 9;Femenino;109355
2025;Caribe;Atlántico;50 - 54;Femenino;80395
2025;Caribe;Atlántico;55 - 59;Femenino;77895
2025;Caribe;Atlántico;60 - 64;Femenino;70838
2025;Caribe;Atlántico;65 - 69;Femenino;56464
2025;Caribe;Atlántico;70 - 74;Femenino;41287
2025;Caribe;Atlántico;75 - 79;Femenino;27692
2025;Caribe;Atlántico;80 - 84;Femenino;16334
2025;Caribe;Atlántico;85 - 89;Femenino;13142
2025;Caribe;Atlántico;0 - 4;Masculino;100607
2025;Caribe;Atlántico;10 - 14;Masculino;116957
2025;Caribe;Atlántico;15 - 19;Masculino;115366
2025;Caribe;Atlántico;20 - 24;Masculino;116911
2025;Caribe;Atlántico;25 - 29;Masculino;116237
2025;Caribe;Atlántico;30 - 34;Masculino;112185
2025;Caribe;Atlántico;35 - 39;Masculino;103202
2025;Caribe;Atlántico;40 - 44;Masculino;95005
2025;Caribe;Atlántico;45 - 49;Masculino;82517
2025;Caribe;Atlántico;5 - 9;Masculino;114291
2025;Caribe;Atlántico;50 - 54;Masculino;71467
2025;Caribe;Atlántico;55 - 59;Masculino;67457
2025;Caribe;Atlántico;60 - 64;Masculino;59870
2025;Caribe;Atlántico;65 - 69;Masculino;46231
2025;Caribe;Atlántico;70 - 74;Masculino;32255
2025;Caribe;Atlántico;75 - 79;Masculino;20468
2025;Caribe;Atlántico;80 - 84;Masculino;11240
2025;Caribe;Atlántico;85 - 89;Masculino;7962
2026;Caribe;Atlántico;0 - 4;Femenino;93864
2026;Caribe;Atlántico;10 - 14;Femenino;111931
2026;Caribe;Atlántico;15 - 19;Femenino;110781
2026;Caribe;Atlántico;20 - 24;Femenino;113865
2026;Caribe;Atlántico;25 - 29;Femenino;115912
2026;Caribe;Atlántico;30 - 34;Femenino;113719
2026;Caribe;Atlántico;35 - 39;Femenino;107705
2026;Caribe;Atlántico;40 - 44;Femenino;101136
2026;Caribe;Atlántico;45 - 49;Femenino;92533
2026;Caribe;Atlántico;5 - 9;Femenino;107088
2026;Caribe;Atlántico;50 - 54;Femenino;81088
2026;Caribe;Atlántico;55 - 59;Femenino;77894
2026;Caribe;Atlántico;60 - 64;Femenino;72233
2026;Caribe;Atlántico;65 - 69;Femenino;58822
2026;Caribe;Atlántico;70 - 74;Femenino;43112
2026;Caribe;Atlántico;75 - 79;Femenino;29208
2026;Caribe;Atlántico;80 - 84;Femenino;17209
2026;Caribe;Atlántico;85 - 89;Femenino;13375
2026;Caribe;Atlántico;0 - 4;Masculino;98355
2026;Caribe;Atlántico;10 - 14;Masculino;117125
2026;Caribe;Atlántico;15 - 19;Masculino;115366
2026;Caribe;Atlántico;20 - 24;Masculino;115932
2026;Caribe;Atlántico;25 - 29;Masculino;116067
2026;Caribe;Atlántico;30 - 34;Masculino;112485
2026;Caribe;Atlántico;35 - 39;Masculino;104913
2026;Caribe;Atlántico;40 - 44;Masculino;96085
2026;Caribe;Atlántico;45 - 49;Masculino;85160
2026;Caribe;Atlántico;5 - 9;Masculino;111988
2026;Caribe;Atlántico;50 - 54;Masculino;72361
2026;Caribe;Atlántico;55 - 59;Masculino;67617
2026;Caribe;Atlántico;60 - 64;Masculino;61083
2026;Caribe;Atlántico;65 - 69;Masculino;48211
2026;Caribe;Atlántico;70 - 74;Masculino;33693
2026;Caribe;Atlántico;75 - 79;Masculino;21514
2026;Caribe;Atlántico;80 - 84;Masculino;11761
2026;Caribe;Atlántico;85 - 89;Masculino;7948
2027;Caribe;Atlántico;0 - 4;Femenino;92009
2027;Caribe;Atlántico;10 - 14;Femenino;111691
2027;Caribe;Atlántico;15 - 19;Femenino;110607
2027;Caribe;Atlántico;20 - 24;Femenino;112400
2027;Caribe;Atlántico;25 - 29;Femenino;115099
2027;Caribe;Atlántico;30 - 34;Femenino;113470
2027;Caribe;Atlántico;35 - 39;Femenino;108945
2027;Caribe;Atlántico;40 - 44;Femenino;101635
2027;Caribe;Atlántico;45 - 49;Femenino;94729
2027;Caribe;Atlántico;5 - 9;Femenino;104111
2027;Caribe;Atlántico;50 - 54;Femenino;82198
2027;Caribe;Atlántico;55 - 59;Femenino;77792
2027;Caribe;Atlántico;60 - 64;Femenino;73301
2027;Caribe;Atlántico;65 - 69;Femenino;61074
2027;Caribe;Atlántico;70 - 74;Femenino;45037
2027;Caribe;Atlántico;75 - 79;Femenino;30753
2027;Caribe;Atlántico;80 - 84;Femenino;18157
2027;Caribe;Atlántico;85 - 89;Femenino;13715
2027;Caribe;Atlántico;0 - 4;Masculino;96454
2027;Caribe;Atlántico;10 - 14;Masculino;117044
2027;Caribe;Atlántico;15 - 19;Masculino;115473
2027;Caribe;Atlántico;20 - 24;Masculino;114999
2027;Caribe;Atlántico;25 - 29;Masculino;115559
2027;Caribe;Atlántico;30 - 34;Masculino;112561
2027;Caribe;Atlántico;35 - 39;Masculino;106459
2027;Caribe;Atlántico;40 - 44;Masculino;97060
2027;Caribe;Atlántico;45 - 49;Masculino;87609
2027;Caribe;Atlántico;5 - 9;Masculino;108917
2027;Caribe;Atlántico;50 - 54;Masculino;73660
2027;Caribe;Atlántico;55 - 59;Masculino;67701
2027;Caribe;Atlántico;60 - 64;Masculino;62035
2027;Caribe;Atlántico;65 - 69;Masculino;50104
2027;Caribe;Atlántico;70 - 74;Masculino;35219
2027;Caribe;Atlántico;75 - 79;Masculino;22597
2027;Caribe;Atlántico;80 - 84;Masculino;12331
2027;Caribe;Atlántico;85 - 89;Masculino;8011
2028;Caribe;Atlántico;0 - 4;Femenino;90024
2028;Caribe;Atlántico;10 - 14;Femenino;111146
2028;Caribe;Atlántico;15 - 19;Femenino;110573
2028;Caribe;Atlántico;20 - 24;Femenino;111119
2028;Caribe;Atlántico;25 - 29;Femenino;113923
2028;Caribe;Atlántico;30 - 34;Femenino;113140
2028;Caribe;Atlántico;35 - 39;Femenino;109927
2028;Caribe;Atlántico;40 - 44;Femenino;102250
2028;Caribe;Atlántico;45 - 49;Femenino;96505
2028;Caribe;Atlántico;5 - 9;Femenino;101086
2028;Caribe;Atlántico;50 - 54;Femenino;83775
2028;Caribe;Atlántico;55 - 59;Femenino;77703
2028;Caribe;Atlántico;60 - 64;Femenino;74057
2028;Caribe;Atlántico;65 - 69;Femenino;63159
2028;Caribe;Atlántico;70 - 74;Femenino;47081
2028;Caribe;Atlántico;75 - 79;Femenino;32313
2028;Caribe;Atlántico;80 - 84;Femenino;19182
2028;Caribe;Atlántico;85 - 89;Femenino;14174
2028;Caribe;Atlántico;0 - 4;Masculino;94383
2028;Caribe;Atlántico;10 - 14;Masculino;116637
2028;Caribe;Atlántico;15 - 19;Masculino;115668
2028;Caribe;Atlántico;20 - 24;Masculino;114233
2028;Caribe;Atlántico;25 - 29;Masculino;114745
2028;Caribe;Atlántico;30 - 34;Masculino;112532
2028;Caribe;Atlántico;35 - 39;Masculino;107749
2028;Caribe;Atlántico;40 - 44;Masculino;98114
2028;Caribe;Atlántico;45 - 49;Masculino;89691
2028;Caribe;Atlántico;5 - 9;Masculino;105798
2028;Caribe;Atlántico;50 - 54;Masculino;75422
2028;Caribe;Atlántico;55 - 59;Masculino;67806
2028;Caribe;Atlántico;60 - 64;Masculino;62755
2028;Caribe;Atlántico;65 - 69;Masculino;51854
2028;Caribe;Atlántico;70 - 74;Masculino;36859
2028;Caribe;Atlántico;75 - 79;Masculino;23700
2028;Caribe;Atlántico;80 - 84;Masculino;12969
2028;Caribe;Atlántico;85 - 89;Masculino;8153
2029;Caribe;Atlántico;0 - 4;Femenino;88009
2029;Caribe;Atlántico;10 - 14;Femenino;109929
2029;Caribe;Atlántico;15 - 19;Femenino;110644
2029;Caribe;Atlántico;20 - 24;Femenino;110136
2029;Caribe;Atlántico;25 - 29;Femenino;112523
2029;Caribe;Atlántico;30 - 34;Femenino;112727
2029;Caribe;Atlántico;35 - 39;Femenino;110600
2029;Caribe;Atlántico;40 - 44;Femenino;103099
2029;Caribe;Atlántico;45 - 49;Femenino;97796
2029;Caribe;Atlántico;5 - 9;Femenino;98362
2029;Caribe;Atlántico;50 - 54;Femenino;85783
2029;Caribe;Atlántico;55 - 59;Femenino;77753
2029;Caribe;Atlántico;60 - 64;Femenino;74520
2029;Caribe;Atlántico;65 - 69;Femenino;65045
2029;Caribe;Atlántico;70 - 74;Femenino;49228
2029;Caribe;Atlántico;75 - 79;Femenino;33909
2029;Caribe;Atlántico;80 - 84;Femenino;20286
2029;Caribe;Atlántico;85 - 89;Femenino;14752
2029;Caribe;Atlántico;0 - 4;Masculino;92267
2029;Caribe;Atlántico;10 - 14;Masculino;115474
2029;Caribe;Atlántico;15 - 19;Masculino;115905
2029;Caribe;Atlántico;20 - 24;Masculino;113717
2029;Caribe;Atlántico;25 - 29;Masculino;113742
2029;Caribe;Atlántico;30 - 34;Masculino;112435
2029;Caribe;Atlántico;35 - 39;Masculino;108725
2029;Caribe;Atlántico;40 - 44;Masculino;99352
2029;Caribe;Atlántico;45 - 49;Masculino;91364
2029;Caribe;Atlántico;5 - 9;Masculino;103043
2029;Caribe;Atlántico;50 - 54;Masculino;77586
2029;Caribe;Atlántico;55 - 59;Masculino;68075
2029;Caribe;Atlántico;60 - 64;Masculino;63250
2029;Caribe;Atlántico;65 - 69;Masculino;53450
2029;Caribe;Atlántico;70 - 74;Masculino;38579
2029;Caribe;Atlántico;75 - 79;Masculino;24858
2029;Caribe;Atlántico;80 - 84;Masculino;13664
2029;Caribe;Atlántico;85 - 89;Masculino;8374
2030;Caribe;Atlántico;0 - 4;Femenino;86096
2030;Caribe;Atlántico;10 - 14;Femenino;108389
2030;Caribe;Atlántico;15 - 19;Femenino;110721
2030;Caribe;Atlántico;20 - 24;Femenino;109488
2030;Caribe;Atlántico;25 - 29;Femenino;111002
2030;Caribe;Atlántico;30 - 34;Femenino;112302
2030;Caribe;Atlántico;35 - 39;Femenino;110880
2030;Caribe;Atlántico;40 - 44;Femenino;104243
2030;Caribe;Atlántico;45 - 49;Femenino;98641
2030;Caribe;Atlántico;5 - 9;Femenino;95646
2030;Caribe;Atlántico;50 - 54;Femenino;88112
2030;Caribe;Atlántico;55 - 59;Femenino;78065
2030;Caribe;Atlántico;60 - 64;Femenino;74732
2030;Caribe;Atlántico;65 - 69;Femenino;66703
2030;Caribe;Atlántico;70 - 74;Femenino;51450
2030;Caribe;Atlántico;75 - 79;Femenino;35532
2030;Caribe;Atlántico;80 - 84;Femenino;21489
2030;Caribe;Atlántico;85 - 89;Femenino;15435
2030;Caribe;Atlántico;0 - 4;Masculino;90261
2030;Caribe;Atlántico;10 - 14;Masculino;113924
2030;Caribe;Atlántico;15 - 19;Masculino;116136
2030;Caribe;Atlántico;20 - 24;Masculino;113476
2030;Caribe;Atlántico;25 - 29;Masculino;112685
2030;Caribe;Atlántico;30 - 34;Masculino;112281
2030;Caribe;Atlántico;35 - 39;Masculino;109320
2030;Caribe;Atlántico;40 - 44;Masculino;100841
2030;Caribe;Atlántico;45 - 49;Masculino;92665
2030;Caribe;Atlántico;5 - 9;Masculino;100292
2030;Caribe;Atlántico;50 - 54;Masculino;80055
2030;Caribe;Atlántico;55 - 59;Masculino;68603
2030;Caribe;Atlántico;60 - 64;Masculino;63566
2030;Caribe;Atlántico;65 - 69;Masculino;54853
2030;Caribe;Atlántico;70 - 74;Masculino;40382
2030;Caribe;Atlántico;75 - 79;Masculino;26059
2030;Caribe;Atlántico;80 - 84;Masculino;14421
2030;Caribe;Atlántico;85 - 89;Masculino;8677
2031;Caribe;Atlántico;0 - 4;Femenino;84326
2031;Caribe;Atlántico;10 - 14;Femenino;106108
2031;Caribe;Atlántico;15 - 19;Femenino;110731
2031;Caribe;Atlántico;20 - 24;Femenino;109129
2031;Caribe;Atlántico;25 - 29;Femenino;109511
2031;Caribe;Atlántico;30 - 34;Femenino;111748
2031;Caribe;Atlántico;35 - 39;Femenino;110866
2031;Caribe;Atlántico;40 - 44;Femenino;105548
2031;Caribe;Atlántico;45 - 49;Femenino;99213
2031;Caribe;Atlántico;5 - 9;Femenino;93411
2031;Caribe;Atlántico;50 - 54;Femenino;90507
2031;Caribe;Atlántico;55 - 59;Femenino;78750
2031;Caribe;Atlántico;60 - 64;Femenino;74771
2031;Caribe;Atlántico;65 - 69;Femenino;68089
2031;Caribe;Atlántico;70 - 74;Femenino;53694
2031;Caribe;Atlántico;75 - 79;Femenino;37216
2031;Caribe;Atlántico;80 - 84;Femenino;22760
2031;Caribe;Atlántico;85 - 89;Femenino;16231
2031;Caribe;Atlántico;0 - 4;Masculino;88405
2031;Caribe;Atlántico;10 - 14;Masculino;111588
2031;Caribe;Atlántico;15 - 19;Masculino;116274
2031;Caribe;Atlántico;20 - 24;Masculino;113456
2031;Caribe;Atlántico;25 - 29;Masculino;111694
2031;Caribe;Atlántico;30 - 34;Masculino;112019
2031;Caribe;Atlántico;35 - 39;Masculino;109595
2031;Caribe;Atlántico;40 - 44;Masculino;102485
2031;Caribe;Atlántico;45 - 49;Masculino;93713
2031;Caribe;Atlántico;5 - 9;Masculino;98019
2031;Caribe;Atlántico;50 - 54;Masculino;82621
2031;Caribe;Atlántico;55 - 59;Masculino;69486
2031;Caribe;Atlántico;60 - 64;Masculino;63770
2031;Caribe;Atlántico;65 - 69;Masculino;56045
2031;Caribe;Atlántico;70 - 74;Masculino;42209
2031;Caribe;Atlántico;75 - 79;Masculino;27321
2031;Caribe;Atlántico;80 - 84;Masculino;15237
2031;Caribe;Atlántico;85 - 89;Masculino;9049
2032;Caribe;Atlántico;0 - 4;Femenino;82668
2032;Caribe;Atlántico;10 - 14;Femenino;103203
2032;Caribe;Atlántico;15 - 19;Femenino;110534
2032;Caribe;Atlántico;20 - 24;Femenino;109023
2032;Caribe;Atlántico;25 - 29;Femenino;108159
2032;Caribe;Atlántico;30 - 34;Femenino;110951
2032;Caribe;Atlántico;35 - 39;Femenino;110675
2032;Caribe;Atlántico;40 - 44;Femenino;106812
2032;Caribe;Atlántico;45 - 49;Femenino;99753
2032;Caribe;Atlántico;5 - 9;Femenino;91624
2032;Caribe;Atlántico;50 - 54;Femenino;92701
2032;Caribe;Atlántico;55 - 59;Femenino;79885
2032;Caribe;Atlántico;60 - 64;Femenino;74737
2032;Caribe;Atlántico;65 - 69;Femenino;69187
2032;Caribe;Atlántico;70 - 74;Femenino;55864
2032;Caribe;Atlántico;75 - 79;Femenino;39008
2032;Caribe;Atlántico;80 - 84;Femenino;24076
2032;Caribe;Atlántico;85 - 89;Femenino;17129
2032;Caribe;Atlántico;0 - 4;Masculino;86665
2032;Caribe;Atlántico;10 - 14;Masculino;108578
2032;Caribe;Atlántico;15 - 19;Masculino;116217
2032;Caribe;Atlántico;20 - 24;Masculino;113616
2032;Caribe;Atlántico;25 - 29;Masculino;110859
2032;Caribe;Atlántico;30 - 34;Masculino;111526
2032;Caribe;Atlántico;35 - 39;Masculino;109726
2032;Caribe;Atlántico;40 - 44;Masculino;104043
2032;Caribe;Atlántico;45 - 49;Masculino;94720
2032;Caribe;Atlántico;5 - 9;Masculino;96179
2032;Caribe;Atlántico;50 - 54;Masculino;85051
2032;Caribe;Atlántico;55 - 59;Masculino;70800
2032;Caribe;Atlántico;60 - 64;Masculino;63929
2032;Caribe;Atlántico;65 - 69;Masculino;57024
2032;Caribe;Atlántico;70 - 74;Masculino;43985
2032;Caribe;Atlántico;75 - 79;Masculino;28673
2032;Caribe;Atlántico;80 - 84;Masculino;16098
2032;Caribe;Atlántico;85 - 89;Masculino;9487
2033;Caribe;Atlántico;0 - 4;Femenino;81124
2033;Caribe;Atlántico;10 - 14;Femenino;100294
2033;Caribe;Atlántico;15 - 19;Femenino;110064
2033;Caribe;Atlántico;20 - 24;Femenino;109088
2033;Caribe;Atlántico;25 - 29;Femenino;107044
2033;Caribe;Atlántico;30 - 34;Femenino;109868
2033;Caribe;Atlántico;35 - 39;Femenino;110427
2033;Caribe;Atlántico;40 - 44;Femenino;107867
2033;Caribe;Atlántico;45 - 49;Femenino;100429
2033;Caribe;Atlántico;5 - 9;Femenino;89750
2033;Caribe;Atlántico;50 - 54;Femenino;94512
2033;Caribe;Atlántico;55 - 59;Femenino;81488
2033;Caribe;Atlántico;60 - 64;Femenino;74733
2033;Caribe;Atlántico;65 - 69;Femenino;70003
2033;Caribe;Atlántico;70 - 74;Femenino;57896
2033;Caribe;Atlántico;75 - 79;Femenino;40917
2033;Caribe;Atlántico;80 - 84;Femenino;25414
2033;Caribe;Atlántico;85 - 89;Femenino;18138
2033;Caribe;Atlántico;0 - 4;Masculino;85049
2033;Caribe;Atlántico;10 - 14;Masculino;105559
2033;Caribe;Atlántico;15 - 19;Masculino;115873
2033;Caribe;Atlántico;20 - 24;Masculino;113898
2033;Caribe;Atlántico;25 - 29;Masculino;110240
2033;Caribe;Atlántico;30 - 34;Masculino;110796
2033;Caribe;Atlántico;35 - 39;Masculino;109780
2033;Caribe;Atlántico;40 - 44;Masculino;105399
2033;Caribe;Atlántico;45 - 49;Masculino;95832
2033;Caribe;Atlántico;5 - 9;Masculino;94213
2033;Caribe;Atlántico;50 - 54;Masculino;87153
2033;Caribe;Atlántico;55 - 59;Masculino;72575
2033;Caribe;Atlántico;60 - 64;Masculino;64128
2033;Caribe;Atlántico;65 - 69;Masculino;57799
2033;Caribe;Atlántico;70 - 74;Masculino;45650
2033;Caribe;Atlántico;75 - 79;Masculino;30142
2033;Caribe;Atlántico;80 - 84;Masculino;16977
2033;Caribe;Atlántico;85 - 89;Masculino;10000
2034;Caribe;Atlántico;0 - 4;Femenino;79722
2034;Caribe;Atlántico;10 - 14;Femenino;97686
2034;Caribe;Atlántico;15 - 19;Femenino;108936
2034;Caribe;Atlántico;20 - 24;Femenino;109258
2034;Caribe;Atlántico;25 - 29;Femenino;106233
2034;Caribe;Atlántico;30 - 34;Femenino;108587
2034;Caribe;Atlántico;35 - 39;Femenino;110095
2034;Caribe;Atlántico;40 - 44;Femenino;108620
2034;Caribe;Atlántico;45 - 49;Femenino;101346
2034;Caribe;Atlántico;5 - 9;Femenino;87853
2034;Caribe;Atlántico;50 - 54;Femenino;95850
2034;Caribe;Atlántico;55 - 59;Femenino;83522
2034;Caribe;Atlántico;60 - 64;Femenino;74861
2034;Caribe;Atlántico;65 - 69;Femenino;70543
2034;Caribe;Atlántico;70 - 74;Femenino;59751
2034;Caribe;Atlántico;75 - 79;Femenino;42923
2034;Caribe;Atlántico;80 - 84;Femenino;26790
2034;Caribe;Atlántico;85 - 89;Femenino;19248
2034;Caribe;Atlántico;0 - 4;Masculino;83581
2034;Caribe;Atlántico;10 - 14;Masculino;102900
2034;Caribe;Atlántico;15 - 19;Masculino;114790
2034;Caribe;Atlántico;20 - 24;Masculino;114230
2034;Caribe;Atlántico;25 - 29;Masculino;109877
2034;Caribe;Atlántico;30 - 34;Masculino;109905
2034;Caribe;Atlántico;35 - 39;Masculino;109756
2034;Caribe;Atlántico;40 - 44;Masculino;106460
2034;Caribe;Atlántico;45 - 49;Masculino;97129
2034;Caribe;Atlántico;5 - 9;Masculino;92215
2034;Caribe;Atlántico;50 - 54;Masculino;88868
2034;Caribe;Atlántico;55 - 59;Masculino;74746
